Estimated resident population - Females - at 30 June,Females - 20-24 years (%),,7.9,7.6,7.5,7.9,7.5,6.4
Estimated resident population - Females - at 30 June,Females - 25-29 years (%),,15.6,15.4,15.5,14.6,14.4,13.8
Estimated resident population - Females - at 30 June,Females - 30-34 years (%),,14,14.1,13.9,14.2,13.2,13.3
Estimated resident population - Females - at 30 June,Females - 35-39 years (%),,8.2,7.9,7.8,7.6,8.4,9.3
Estimated resident population - Females - at 30 June,Females - 40-44 years (%),,5.6,5.2,5.9,5.8,5.4,5.8
Estimated resident population - Females - at 30 June,Females - 45-49 years (%),,5.1,5.3,5.4,5.5,5.4,4.8
Estimated resident population - Females - at 30 June,Females - 50-54 years (%),,5.8,5.8,5.2,5,4.9,5.2
Estimated resident population - Females - at 30 June,Females - 55-59 years (%),,6,5.9,6.5,6.7,7.1,6.7
Estimated resident population - Females - at 30 June,Females - 60-64 years (%),,7.1,7.6,6.9,6.8,6.8,6.6
Estimated resident population - Females - at 30 June,Females - 65-69 years (%),,5.6,5.2,5,5.7,6.5,7.1
Estimated resident population - Females - at 30 June,Females - 70-74 years (%),,3.9,4.4,4.7,4.3,4.2,4.9
Estimated resident population - Females - at 30 June,Females - 75-79 years (%),,2,1.9,2.2,2.8,3.1,3.3
Estimated resident population - Females - at 30 June,Females - 80-84 years (%),,1.8,1.6,1.5,1.5,1.8,1.8
Estimated resident population - Females - at 30 June,Females - 85 and over (%),,3.2,3.6,3.1,2.8,2.4,2
Estimated resident population - Persons - at 30 June,Persons - 0-4 years (no.),,197,188,206,193,194,196
Estimated resident population - Persons - at 30 June,Persons - 5-9 years (no.),,96,98,94,87,107,119
Estimated resident population - Persons - at 30 June,Persons - 10-14 years (no.),,69,74,79,86,82,83
Estimated resident population - Persons - at 30 June,Persons - 15-19 years (no.),,99,97,104,107,116,117
Estimated resident population - Persons - at 30 June,Persons - 20-24 years (no.),,405,407,421,437,427,397
Estimated resident population - Persons - at 30 June,Persons - 25-29 years (no.),,826,820,856,853,869,851
Estimated resident population - Persons - at 30 June,Persons - 30-34 years (no.),,741,735,746,776,767,808
Estimated resident population - Persons - at 30 June,Persons - 35-39 years (no.),,467,478,500,490,540,573
Estimated resident population - Persons - at 30 June,Persons - 40-44 years (no.),,309,307,341,334,340,371
Estimated resident population - Persons - at 30 June,Persons - 45-49 years (no.),,299,307,307,314,297,271
Estimated resident population - Persons - at 30 June,Persons - 50-54 years (no.),,321,319,314,305,302,309
Estimated resident population - Persons - at 30 June,Persons - 55-59 years (no.),,328,335,361,379,404,405
Estimated resident population - Persons - at 30 June,Persons - 60-64 years (no.),,382,390,392,379,402,402
Estimated resident population - Persons - at 30 June,Persons - 65-69 years (no.),,320,318,306,348,378,423
Estimated resident population - Persons - at 30 June,Persons - 70-74 years (no.),,217,254,280,282,293,312
Estimated resident population - Persons - at 30 June,Persons - 75-79 years (no.),,115,117,133,157,176,209
Estimated resident population - Persons - at 30 June,Persons - 80-84 years (no.),,87,80,79,78,95,96
Estimated resident population - Persons - at 30 June,Persons - 85 and over (no.),,133,151,142,138,129,113
Estimated resident population - Persons - at 30 June,Persons - 0-4 years (%),,3.6,3.4,3.6,3.4,3.3,3.2
Estimated resident population - Persons - at 30 June,Persons - 5-9 years (%),,1.8,1.8,1.7,1.5,1.8,2
Estimated resident population - Persons - at 30 June,Persons - 10-14 years (%),,1.3,1.4,1.4,1.5,1.4,1.4
Estimated resident population - Persons - at 30 June,Persons - 15-19 years (%),,1.8,1.8,1.8,1.9,2,1.9
Estimated resident population - Persons - at 30 June,Persons - 20-24 years (%),,7.5,7.4,7.4,7.6,7.2,6.6
Estimated resident population - Persons - at 30 June,Persons - 25-29 years (%),,15.3,15,15.1,14.9,14.7,14.1
Estimated resident population - Persons - at 30 June,Persons - 30-34 years (%),,13.7,13.4,13.2,13.5,13,13.3
Estimated resident population - Persons - at 30 June,Persons - 35-39 years (%),,8.6,8.7,8.8,8.5,9.1,9.5
Estimated resident population - Persons - at 30 June,Persons - 40-44 years (%),,5.7,5.6,6,5.8,5.7,6.1
Estimated resident population - Persons - at 30 June,Persons - 45-49 years (%),,5.5,5.6,5.4,5.5,5,4.5
Estimated resident population - Persons - at 30 June,Persons - 50-54 years (%),,5.9,5.8,5.5,5.3,5.1,5.1
Estimated resident population - Persons - at 30 June,Persons - 55-59 years (%),,6.1,6.1,6.4,6.6,6.8,6.7
Estimated resident population - Persons - at 30 June,Persons - 60-64 years (%),,7.1,7.1,6.9,6.6,6.8,6.6
Estimated resident population - Persons - at 30 June,Persons - 65-69 years (%),,5.9,5.8,5.4,6.1,6.4,7
Estimated resident population - Persons - at 30 June,Persons - 70-74 years (%),,4,4.6,4.9,4.9,5,5.2
Estimated resident population - Persons - at 30 June,Persons - 75-79 years (%),,2.1,2.1,2.3,2.7,3,3.5
Estimated resident population - Persons - at 30 June,Persons - 80-84 years (%),,1.6,1.5,1.4,1.4,1.6,1.6
Estimated resident population - Persons - at 30 June,Persons - 85 and over (%),,2.5,2.8,2.5,2.4,2.2,1.9
Births and deaths - year ended 31 December,Births (no.),,33,61,34,44,33,39
Births and deaths - year ended 31 December,Total fertility rate (per female) (rate),,0.69,0.81,0.74,0.81,0.6,0.63
Births and deaths - year ended 31 December,Deaths (no.),,31,27,54,31,37,37
Births and deaths - year ended 31 December,Standardised death rate (per 1000 population) (rate),,5.6,4.7,4.9,4.7,5.1,4.4
Internal and overseas migration - at 30 June,Internal arrivals (no.),,,,708,761,794,820
Internal and overseas migration - at 30 June,Internal departures (no.),,,,666,774,718,740
Internal and overseas migration - at 30 June,Net internal migration (no.),,,,42,-13,76,80
Internal and overseas migration - at 30 June,Overseas arrivals (no.),,,,292,266,277,250
Internal and overseas migration - at 30 June,Overseas departures (no.),,,,154,170,186,186
Internal and overseas migration - at 30 June,Net overseas migration (no.),,,,138,96,91,64
Aboriginal and Torres Strait Islander Peoples - Census,Aboriginal and Torres Strait Islander Peoples (%),0.2,,0.5,,,,
Overseas born population - Census,Born in Oceania and Antarctica (excluding Australia) (%),3.4,,3.2,,,,
Overseas born population - Census,Born in North-West Europe (%),8.4,,7.3,,,,
Overseas born population - Census,Born in Southern and Eastern Europe (%),2.7,,2.8,,,,
Overseas born population - Census,Born in North Africa and the Middle East (%),0.8,,1,,,,
Overseas born population - Census,Born in South-East Asia (%),3.8,,3.7,,,,
Overseas born population - Census,Born in North-East Asia (%),2.8,,2.9,,,,
Overseas born population - Census,Born in Southern and Central Asia (%),2,,1.4,,,,
Overseas born population - Census,Born in Americas (%),2.4,,2.8,,,,
Overseas born population - Census,Born in Sub-Saharan Africa (%),1.1,,0.7,,,,
Overseas born population - Census,Total born overseas (%),27.2,,25.7,,,,
Religious affiliation - Census,Buddhism (%),2.1,,2.1,,,,
Religious affiliation - Census,Christianity (%),46.7,,37.6,,,,
Religious affiliation - Census,Hinduism (%),1.2,,0.6,,,,
Religious affiliation - Census,Islam (%),0.6,,0.5,,,,
Religious affiliation - Census,Judaism (%),0.5,,0.5,,,,
Religious affiliation - Census,Other religions (%),0.5,,0.3,,,,
Religious affiliation - Census,Other spiritual beliefs (%),1,,0.2,,,,
Religious affiliation - Census,"No religion, secular beliefs (%)",33.3,,43.4,,,,
Religious affiliation - Census,Religious affiliation - inadequately described or not stated (%),14,,14.9,,,,
Australian citizenship - Census,Australian citizen (%),75.2,,76,,,,
Australian citizenship - Census,Not an Australian citizen (%),13.9,,12.3,,,,
Australian citizenship - Census,Australian citizenship - not stated (%),10.7,,11.7,,,,
Speaks a language other than English at home - Census,Speaks a language other than English at home (%),13.6,,14.1,,,,
Estimated resident Aboriginal and Torres Strait Islander population - at 30 June,Estimated resident Aboriginal and Torres Strait Islander population (no.),,,34,,,,
Language - Census,Speakers of an Aboriginal and Torres Strait Islander language who identify as Aboriginal or Torres Strait Islander (%),0,,0,,,,
Language - Census,Speaks English at home (%),100,,65.2,,,,
"Engagement in employment, education and training - Census",Fully engaged (%),42.9,,68.8,,,,
"Engagement in employment, education and training - Census",Partially or at least partially engaged (%),42.9,,25,,,,
"Engagement in employment, education and training - Census",Not engaged (%),0,,18.8,,,,
Education - Census,Attained year 12 or equivalent or Certificate III or above (aged 20-24 years) (%),0,,100,,,,
Labour force status - Census,Employed (no.),7,,14,,,,
Labour force status - Census,% of total labour force employed,100,,100,,,,
Labour force status - Census,Unemployed (no.),0,,0,,,,
Labour force status - Census,% of total labour force unemployed,0,,0,,,,
Labour force status - Census,In the labour force (no.),7,,14,,,,
Labour force status - Census,Labour force participation rate (%),100,,70,,,,
Labour force status - Census,Not in the labour force (%),0,,15,,,,
Labour force status - Census,Total responding population aged 15-64 years (no.),7,,20,,,,
Labour force status - Census,% of total Census responding population employed,100,,70,,,,
Unpaid assistance to a person with a disability - Census,Provided unpaid assistance (no.),0,,6,,,,
Unpaid assistance to a person with a disability - Census,Provided unpaid assistance (%),0,,37.5,,,,
Unpaid child care - Census,Cared for own child/children (no.),0,,3,,,,
Unpaid child care - Census,Cared for own child/children (%.),0,,18.8,,,,
Unpaid child care - Census,Cared for other child/children (no.),0,,3,,,,
Unpaid child care - Census,Cared for other child/children (%.),0,,18.8,,,,
Unpaid child care - Census,Total provided unpaid child care (no.),3,,4,,,,
Unpaid child care - Census,Total provided unpaid child care (%),42.9,,25,,,,
Unpaid child care - Census,Did not provide unpaid child care (no.),5,,13,,,,
Unpaid child care - Census,Did not provide unpaid child care (%),71.4,,81.3,,,,
Voluntary work for an organisation or group - Census,Volunteered (no.),3,,0,,,,
Voluntary work for an organisation or group - Census,Volunteered (%),42.9,,0,,,,
Housing suitability - Census,Persons living in a dwelling requiring one additional bedroom (%),0,,0,,,,
Housing suitability - Census,Persons living in a dwelling requiring two additional bedrooms (%),0,,0,,,,
Housing suitability - Census,Persons living in a dwelling requiring three additional bedrooms (%),0,,0,,,,
Housing suitability - Census,Persons living in a dwelling requiring four or more additional bedrooms (%),0,,0,,,,
Housing suitability - Census,Total persons living in an overcrowded dwelling requiring one or more additional bedrooms (%),0,,0,,,,
Tenure type - Census,Owner with or without a mortgage (or being purchased under a shared equity scheme) (no.),0,,0,,,,
Tenure type - Census,Owner with or without a mortgage (or being purchased under a shared equity scheme) (%),0,,0,,,,
Tenure type - Census,Renter (no.),7,,19,,,,
Tenure type - Census,Renter (%),70,,90.5,,,,
Dwelling Internet connection - Census,Dwelling has internet connection (no.),3,,16,,,,
Dwelling Internet connection - Census,Dwelling has internet connection (%),50,,100,,,,
Number of businesses - at 30 June,Number of non-employing businesses,,,880,875,900,944,994
Number of businesses - at 30 June,Number of employing businesses: 1-4 employees,,,354,361,385,362,369
Number of businesses - at 30 June,Number of employing businesses: 5-19 employees,,,136,138,150,144,145
Number of businesses - at 30 June,Number of employing businesses: 20 or more employees,,,59,62,64,56,59
Number of businesses - at 30 June,Total number of businesses,,,1428,1437,1506,1507,1571
Business entries - year ended 30 June,Number of non employing business entries,,,,106,114,132,129
Business entries - year ended 30 June,Number of employing business entries: 1-4 employees,,,,42,40,24,34
Business entries - year ended 30 June,Number of employing business entries: 5-19 employees,,,,4,6,4,5
Business entries - year ended 30 June,Number of employing business entries: 20 or more employees,,,,3,3,,
Business entries - year ended 30 June,Total number of business entries,,,,157,162,159,170
Business exits - year ended 30 June,Number of non employing business exits,,,,112,123,106,122
Business exits - year ended 30 June,Number of employing business exits: 1-4 employees,,,,27,22,19,20
Business exits - year ended 30 June,Number of employing business exits: 5-19 employees,,,,3,6,6,6
Business exits - year ended 30 June,Number of employing business exits: 20 or more employees,,,,3,,,3
Business exits - year ended 30 June,Total number of business exits,,,,145,150,133,148
Number of businesses by industry - at 30 June,"Agriculture, forestry and fishing (no.)",,,32,29,28,26,27
Number of businesses by industry - at 30 June,Mining (no.),,,3,3,3,3,4
Number of businesses by industry - at 30 June,Manufacturing (no.),,,14,16,16,15,17
Number of businesses by industry - at 30 June,"Electricity, gas water and waste services (no.)",,,,,3,3,3
Number of businesses by industry - at 30 June,Construction (no.),,,56,50,52,59,58
Number of businesses by industry - at 30 June,Wholesale trade (no.),,,38,36,35,29,32
Number of businesses by industry - at 30 June,Retail trade (no.),,,30,29,38,36,35
Number of businesses by industry - at 30 June,Accommodation and food services (no.),,,42,49,44,44,47
Number of businesses by industry - at 30 June,"Transport, postal and warehousing (no.)",,,8,14,14,11,13
Number of businesses by industry - at 30 June,Information media and telecommunications (no.),,,17,17,18,19,18
Number of businesses by industry - at 30 June,Financial and insurance services (no.),,,243,245,248,248,254
Number of businesses by industry - at 30 June,"Rental, hiring and real estate services (no.)",,,188,186,191,202,213
Number of businesses by industry - at 30 June,"Professional, scientific and technical services (no.)",,,274,279,288,291,305
Number of businesses by industry - at 30 June,Administrative and support services (no.),,,66,63,68,64,62
Number of businesses by industry - at 30 June,Public administration and safety (no.),,,3,,,,
Number of businesses by industry - at 30 June,Education and training (no.),,,27,33,30,29,30
Number of businesses by industry - at 30 June,Health care and social assistance (no.),,,340,337,386,393,405
Number of businesses by industry - at 30 June,Arts and recreation services (no.),,,19,27,31,26,30
Number of businesses by industry - at 30 June,Other services (no.),,,13,17,16,15,14
Number of businesses by industry - at 30 June,Currently unknown (no.),,,11,10,5,4,4
Number of businesses by industry - at 30 June,Number of businesses by industry - total,,,1428,1437,1506,1507,1571
Number of businesses by turnover - at 30 June,Number of businesses with turnover of zero to less than $50k,,,389,386,398,372,395
Number of businesses by turnover - at 30 June,Number of businesses with turnover of $50k to less than $200k,,,357,354,338,380,384
Number of businesses by turnover - at 30 June,Number of businesses with turnover of $200k to less than $2m,,,545,565,636,623,642
Number of businesses by turnover - at 30 June,Number of businesses with turnover of $2m to less than $5m,,,63,59,65,70,75
Number of businesses by turnover - at 30 June,Number of businesses with turnover of $5m to less than $10m,,,33,31,22,21,29
Number of businesses by turnover - at 30 June,Number of businesses with turnover of $10m or more,,,33,39,46,41,44
Number of businesses by turnover - at 30 June,Number of businesses by turnover - total,,,1428,1437,1506,1507,1571
Business entries by turnover - year ended 30 June,Number of business entries with turnover of zero to less than $50k,,,,65,71,68,68
Business entries by turnover - year ended 30 June,Number of business entries with turnover of $50k to less than $200k,,,,48,36,62,61
Business entries by turnover - year ended 30 June,Number of business entries with turnover of $200k to less than $2m,,,,34,42,26,41
Business entries by turnover - year ended 30 June,Number of business entries with turnover of $2m to less than $5m,,,,,6,,
Business entries by turnover - year ended 30 June,Number of business entries with turnover of $5m to less than $10m,,,,3,,,3
Business entries by turnover - year ended 30 June,Number of business entries with turnover of $10m or more,,,,3,3,3,
Business entries by turnover - year ended 30 June,Number of business entries by turnover - total,,,,157,162,159,170
Business exits by turnover - year ended 30 June,Number of business exits with turnover of zero to less than $50k,,,,87,85,68,81
Business exits by turnover - year ended 30 June,Number of business exits with turnover of $50k to less than $200k,,,,32,32,25,35
Business exits by turnover - year ended 30 June,Number of business exits with turnover of $200k to less than $2m,,,,27,31,34,30
Business exits by turnover - year ended 30 June,Number of business exits with turnover of $2m to less than $5m,,,,,5,,3
Business exits by turnover - year ended 30 June,Number of business exits with turnover of $5m to less than $10m,,,,,,3,
Business exits by turnover - year ended 30 June,Number of business exits with turnover of $10m or more,,,,3,,3,3
Business exits by turnover - year ended 30 June,Number of business exits by turnover - total,,,,145,150,133,148
Building approvals - year ended 30 June,Private sector houses (no.),,3,1,3,2,1,
Building approvals - year ended 30 June,Private sector dwellings excluding houses (no.),,230,280,109,11,,
Building approvals - year ended 30 June,Total private sector dwelling units (no.),,233,281,112,13,1,
Building approvals - year ended 30 June,Total dwelling units (no.),,233,281,112,13,1,
Building approvals - year ended 30 June,Value of private sector houses ($m),,7,5,14,17,9,8
Building approvals - year ended 30 June,Value of private sector dwellings excluding houses ($m),,68,232,90,16,,
Building approvals - year ended 30 June,Total value of private sector dwelling units ($m),,75,237,104,33,9,8
Building approvals - year ended 30 June,Value of residential building ($m),,79,238,104,36,11,10
Building approvals - year ended 30 June,Value of non-residential building ($m),,97,242,88,104,99,403
Building approvals - year ended 30 June,Value of total building ($m),,176,480,192,141,110,413
Residential property prices - year ended 30 June,Houses - number of transfers (no.),,27,26,15,23,17,15
Residential property prices - year ended 30 June,Houses - median sale price ($),,2350000,3252500,3737500,3080000,2300000,3500000
Residential property prices - year ended 30 June,Attached dwellings - number of transfers (no.),,157,111,117,114,118,158
Residential property prices - year ended 30 June,Attached dwellings - median sale price ($),,680000,720000,720000,672000,750000,905000
Registered motor vehicles - Type of vehicle - at 31 January,Passenger vehicles (no.),,5141,4475,4322,4565,4748,4904
Registered motor vehicles - Type of vehicle - at 31 January,Campervans (no.),,5,,3,5,3,5
Registered motor vehicles - Type of vehicle - at 31 January,Light commercial vehicles (no.),,1086,1006,619,550,538,553
Registered motor vehicles - Type of vehicle - at 31 January,Light rigid trucks (no.),,140,144,65,66,71,61
Registered motor vehicles - Type of vehicle - at 31 January,Heavy rigid trucks (no.),,300,295,19,13,14,16
Registered motor vehicles - Type of vehicle - at 31 January,Articulated trucks (no.),,14,15,,,,
Registered motor vehicles - Type of vehicle - at 31 January,Non-freight carrying trucks (no.),,232,221,121,129,126,123
Registered motor vehicles - Type of vehicle - at 31 January,Buses (no.),,23,22,34,64,75,79
Registered motor vehicles - Type of vehicle - at 31 January,Motorcycles (no.),,126,129,112,109,130,128
Registered motor vehicles - Type of vehicle - at 31 January,Total registered motor vehicles (no.),,7068,6311,5290,5511,5710,5870
Registered motor vehicles - Type of fuel - at 31 January,Petrol (no.),,4510,3910,3717,3971,4161,4235
Registered motor vehicles - Type of fuel - at 31 January,Diesel (no.),,2272,2196,1439,1423,1426,1481
Registered motor vehicles - Type of fuel - at 31 January,LPG/dual/other (no.),,279,200,128,112,111,122
Registered motor vehicles - Type of fuel - at 31 January,Electric (no.),,4,4,7,9,9,28
Registered motor vehicles - Year of manufacture - at 31 January,Less than 5 years (no.),,4553,3761,3087,3317,3393,3506
Registered motor vehicles - Year of manufacture - at 31 January,5 to 10 years (no.),,1178,1179,1064,1071,1132,1123
Registered motor vehicles - Year of manufacture - at 31 January,Over 10 years (no.),,1345,1369,1141,1119,1183,1240
Tourist accommodation establishments - at 30 June,Establishments with 15 or more rooms (no.),,16,16,,,,
Industry of employment - Proportion of employed persons - Census,"Agriculture, forestry and fishing (%)",0.6,,0.6,,,,
Industry of employment - Proportion of employed persons - Census,Mining (%),0.8,,0.5,,,,
Industry of employment - Proportion of employed persons - Census,Manufacturing (%),3.8,,3.4,,,,
Industry of employment - Proportion of employed persons - Census,"Electricity, gas water and waste services (%)",0.7,,1,,,,
Industry of employment - Proportion of employed persons - Census,Construction (%),3.4,,2.7,,,,
Industry of employment - Proportion of employed persons - Census,Wholesale trade (%),3.1,,2,,,,
Industry of employment - Proportion of employed persons - Census,Retail trade (%),6.2,,6,,,,
Industry of employment - Proportion of employed persons - Census,Accommodation and food services (%),5.5,,5.8,,,,
Industry of employment - Proportion of employed persons - Census,"Transport, postal and warehousing (%)",1.8,,2.3,,,,
Industry of employment - Proportion of employed persons - Census,Information media and telecommunications (%),3.7,,3.2,,,,
Industry of employment - Proportion of employed persons - Census,Financial and insurance services (%),8.8,,8.1,,,,
Industry of employment - Proportion of employed persons - Census,"Rental, hiring and real estate services (%)",2,,1.7,,,,
Industry of employment - Proportion of employed persons - Census,"Professional, scientific and technical services (%)",20.5,,20,,,,
Industry of employment - Proportion of employed persons - Census,Administrative and support services (%),3.2,,2.9,,,,
Industry of employment - Proportion of employed persons - Census,Public administration and safety (%),6.5,,6.3,,,,
Industry of employment - Proportion of employed persons - Census,Education and training (%),7.7,,9.1,,,,
Industry of employment - Proportion of employed persons - Census,Health care and social assistance (%),14.3,,14.8,,,,
Industry of employment - Proportion of employed persons - Census,Arts and recreation services (%),2.8,,3.6,,,,
Industry of employment - Proportion of employed persons - Census,Other services (%),2.6,,2.1,,,,
Industry of employment - Proportion of employed persons - Census,Industry of employment - inadequately described or not stated (%),1.8,,3.8,,,,
Industry of employment - Proportion of employed persons - Census,Total persons employed (no.),3122,,3031,,,,
Estimates of personal income - year ended 30 June,Employee income earners (no.),,3180,3236,3368,3348,3420,
Estimates of personal income - year ended 30 June,Employee income earners - median age (years),,35,35,35,35,35,
Estimates of personal income - year ended 30 June,Total employee income ($m),,280,293.2,298.4,298.5,328.4,
Estimates of personal income - year ended 30 June,Median employee income ($),,61506,63762,62319,64169,66541,
Estimates of personal income - year ended 30 June,Mean employee income ($),,88052,90609,88598,89168,96013,
Estimates of personal income - year ended 30 June,Employee income as main source of income (%),,69.3,68.5,69.7,69.1,67,
Estimates of personal income - year ended 30 June,Own unincorporated business income earners (no.),,608,649,636,648,676,
Estimates of personal income - year ended 30 June,Own unincorporated business income earners - median age (years),,47,46,48,47,47,
Estimates of personal income - year ended 30 June,Total own unincorporated business income ($m),,42.8,43.1,41.8,48.1,51.9,
Estimates of personal income - year ended 30 June,Median own unincorporated business income ($),,8729,10988,11099,10794,12401,
Estimates of personal income - year ended 30 June,Mean own unincorporated business income ($),,70437,66350,65715,74200,76789,
Estimates of personal income - year ended 30 June,Own unincorporated business income as main source of income (%),,6.6,7.7,6.7,6.7,7.1,
Estimates of personal income - year ended 30 June,Investment income earners (no.),,3011,3033,3055,3129,3198,
Estimates of personal income - year ended 30 June,Investment income earners - median age (years),,42,42,44,45,44,
Estimates of personal income - year ended 30 June,Total investment income ($m),,106.1,120.1,134.1,136.7,149.3,
Estimates of personal income - year ended 30 June,Median investment income ($),,1141,977,1004,1134,1173,
