Estimated resident population - Males - at 30 June,Males - 55-59 years (%),,3.1,3.3,3.5,4,4.1,4.4
Estimated resident population - Males - at 30 June,Males - 60-64 years (%),,2.7,2.7,2.6,3.5,3.4,3.7
Estimated resident population - Males - at 30 June,Males - 65-69 years (%),,2.5,2.5,2.6,2.5,2.9,2.9
Estimated resident population - Males - at 30 June,Males - 70-74 years (%),,1.4,1.5,1.5,2,2.3,2.7
Estimated resident population - Males - at 30 June,Males - 75-79 years (%),,0.9,0.8,1,0.9,1.1,1.4
Estimated resident population - Males - at 30 June,Males - 80-84 years (%),,0.5,0.4,0.4,0.6,0.8,0.8
Estimated resident population - Males - at 30 June,Males - 85 and over (%),,0.3,0.3,0.3,0.3,0.5,0.6
Estimated resident population - Females - at 30 June,Females - 0-4 years (no.),,293,339,376,369,373,350
Estimated resident population - Females - at 30 June,Females - 5-9 years (no.),,106,114,138,144,161,207
Estimated resident population - Females - at 30 June,Females - 10-14 years (no.),,82,71,60,66,99,130
Estimated resident population - Females - at 30 June,Females - 15-19 years (no.),,474,522,526,503,495,411
Estimated resident population - Females - at 30 June,Females - 20-24 years (no.),,1694,1834,1996,2140,2114,1997
Estimated resident population - Females - at 30 June,Females - 25-29 years (no.),,2031,2238,2439,2601,2696,2704
Estimated resident population - Females - at 30 June,Females - 30-34 years (no.),,1538,1699,1863,2037,2160,2268
Estimated resident population - Females - at 30 June,Females - 35-39 years (no.),,706,774,963,1068,1239,1358
Estimated resident population - Females - at 30 June,Females - 40-44 years (no.),,426,455,477,561,631,703
Estimated resident population - Females - at 30 June,Females - 45-49 years (no.),,338,365,411,464,561,579
Estimated resident population - Females - at 30 June,Females - 50-54 years (no.),,363,373,387,433,504,572
Estimated resident population - Females - at 30 June,Females - 55-59 years (no.),,331,379,409,517,535,563
Estimated resident population - Females - at 30 June,Females - 60-64 years (no.),,277,288,303,355,440,507
Estimated resident population - Females - at 30 June,Females - 65-69 years (no.),,241,273,291,335,362,413
Estimated resident population - Females - at 30 June,Females - 70-74 years (no.),,110,137,174,232,288,338
Estimated resident population - Females - at 30 June,Females - 75-79 years (no.),,69,80,89,105,145,193
Estimated resident population - Females - at 30 June,Females - 80-84 years (no.),,35,29,28,49,86,123
Estimated resident population - Females - at 30 June,Females - 85 and over (no.),,31,34,46,56,90,106
Estimated resident population - Females - at 30 June,Females - 0-4 years (%),,3.2,3.4,3.4,3.1,2.9,2.6
Estimated resident population - Females - at 30 June,Females - 5-9 years (%),,1.2,1.1,1.3,1.2,1.2,1.5
Estimated resident population - Females - at 30 June,Females - 10-14 years (%),,0.9,0.7,0.5,0.5,0.8,1
Estimated resident population - Females - at 30 June,Females - 15-19 years (%),,5.2,5.2,4.8,4.2,3.8,3
Estimated resident population - Females - at 30 June,Females - 20-24 years (%),,18.5,18.3,18.2,17.8,16.3,14.8
Estimated resident population - Females - at 30 June,Females - 25-29 years (%),,22.2,22.4,22.2,21.6,20.8,20
Estimated resident population - Females - at 30 June,Females - 30-34 years (%),,16.8,17,17,16.9,16.6,16.8
Estimated resident population - Females - at 30 June,Females - 35-39 years (%),,7.7,7.7,8.8,8.9,9.5,10
Estimated resident population - Females - at 30 June,Females - 40-44 years (%),,4.7,4.5,4.3,4.7,4.9,5.2
Estimated resident population - Females - at 30 June,Females - 45-49 years (%),,3.7,3.6,3.7,3.9,4.3,4.3
Estimated resident population - Females - at 30 June,Females - 50-54 years (%),,4,3.7,3.5,3.6,3.9,4.2
Estimated resident population - Females - at 30 June,Females - 55-59 years (%),,3.6,3.8,3.7,4.3,4.1,4.2
Estimated resident population - Females - at 30 June,Females - 60-64 years (%),,3,2.9,2.8,2.9,3.4,3.7
Estimated resident population - Females - at 30 June,Females - 65-69 years (%),,2.6,2.7,2.7,2.8,2.8,3.1
Estimated resident population - Females - at 30 June,Females - 70-74 years (%),,1.2,1.4,1.6,1.9,2.2,2.5
Estimated resident population - Females - at 30 June,Females - 75-79 years (%),,0.8,0.8,0.8,0.9,1.1,1.4
Estimated resident population - Females - at 30 June,Females - 80-84 years (%),,0.4,0.3,0.3,0.4,0.7,0.9
Estimated resident population - Females - at 30 June,Females - 85 and over (%),,0.3,0.3,0.4,0.5,0.7,0.8
Estimated resident population - Persons - at 30 June,Persons - 0-4 years (no.),,609,655,727,720,739,751
Estimated resident population - Persons - at 30 June,Persons - 5-9 years (no.),,212,236,300,341,406,451
Estimated resident population - Persons - at 30 June,Persons - 10-14 years (no.),,147,143,133,170,225,279
Estimated resident population - Persons - at 30 June,Persons - 15-19 years (no.),,833,909,911,894,922,802
Estimated resident population - Persons - at 30 June,Persons - 20-24 years (no.),,3224,3481,3729,3935,3988,3738
Estimated resident population - Persons - at 30 June,Persons - 25-29 years (no.),,4125,4495,4842,5112,5263,5239
Estimated resident population - Persons - at 30 June,Persons - 30-34 years (no.),,3223,3567,3935,4241,4468,4633
Estimated resident population - Persons - at 30 June,Persons - 35-39 years (no.),,1637,1801,2151,2422,2667,2964
Estimated resident population - Persons - at 30 June,Persons - 40-44 years (no.),,971,1032,1089,1251,1406,1597
Estimated resident population - Persons - at 30 June,Persons - 45-49 years (no.),,733,785,911,1032,1209,1276
Estimated resident population - Persons - at 30 June,Persons - 50-54 years (no.),,745,775,814,949,1073,1170
Estimated resident population - Persons - at 30 June,Persons - 55-59 years (no.),,625,722,800,1015,1084,1169
Estimated resident population - Persons - at 30 June,Persons - 60-64 years (no.),,530,561,593,789,897,1022
Estimated resident population - Persons - at 30 June,Persons - 65-69 years (no.),,475,531,581,644,746,820
Estimated resident population - Persons - at 30 June,Persons - 70-74 years (no.),,245,293,345,479,592,716
Estimated resident population - Persons - at 30 June,Persons - 75-79 years (no.),,150,166,198,217,294,390
Estimated resident population - Persons - at 30 June,Persons - 80-84 years (no.),,82,69,71,121,191,239
Estimated resident population - Persons - at 30 June,Persons - 85 and over (no.),,60,67,80,92,151,188
Estimated resident population - Persons - at 30 June,Persons - 0-4 years (%),,3.3,3.2,3.3,2.9,2.8,2.7
Estimated resident population - Persons - at 30 June,Persons - 5-9 years (%),,1.1,1.2,1.4,1.4,1.5,1.6
Estimated resident population - Persons - at 30 June,Persons - 10-14 years (%),,0.8,0.7,0.6,0.7,0.9,1
Estimated resident population - Persons - at 30 June,Persons - 15-19 years (%),,4.5,4.5,4.1,3.7,3.5,2.9
Estimated resident population - Persons - at 30 June,Persons - 20-24 years (%),,17.3,17.2,16.8,16.1,15.2,13.6
Estimated resident population - Persons - at 30 June,Persons - 25-29 years (%),,22.1,22.2,21.8,20.9,20,19.1
Estimated resident population - Persons - at 30 June,Persons - 30-34 years (%),,17.3,17.6,17.7,17.4,17,16.9
Estimated resident population - Persons - at 30 June,Persons - 35-39 years (%),,8.8,8.9,9.7,9.9,10.1,10.8
Estimated resident population - Persons - at 30 June,Persons - 40-44 years (%),,5.2,5.1,4.9,5.1,5.3,5.8
Estimated resident population - Persons - at 30 June,Persons - 45-49 years (%),,3.9,3.9,4.1,4.2,4.6,4.6
Estimated resident population - Persons - at 30 June,Persons - 50-54 years (%),,4,3.8,3.7,3.9,4.1,4.3
Estimated resident population - Persons - at 30 June,Persons - 55-59 years (%),,3.4,3.6,3.6,4.2,4.1,4.3
Estimated resident population - Persons - at 30 June,Persons - 60-64 years (%),,2.8,2.8,2.7,3.2,3.4,3.7
Estimated resident population - Persons - at 30 June,Persons - 65-69 years (%),,2.6,2.6,2.6,2.6,2.8,3
Estimated resident population - Persons - at 30 June,Persons - 70-74 years (%),,1.3,1.4,1.6,2,2.2,2.6
Estimated resident population - Persons - at 30 June,Persons - 75-79 years (%),,0.8,0.8,0.9,0.9,1.1,1.4
Estimated resident population - Persons - at 30 June,Persons - 80-84 years (%),,0.4,0.3,0.3,0.5,0.7,0.9
Estimated resident population - Persons - at 30 June,Persons - 85 and over (%),,0.3,0.3,0.4,0.4,0.6,0.7
Births and deaths - year ended 31 December,Births (no.),,201,202,190,219,221,189
Births and deaths - year ended 31 December,Total fertility rate (per female) (rate),,0.79,0.81,0.78,0.73,0.67,0.64
Births and deaths - year ended 31 December,Deaths (no.),,11,24,11,14,25,25
Births and deaths - year ended 31 December,Standardised death rate (per 1000 population) (rate),,,2.3,,,1.3,1.5
Internal and overseas migration - at 30 June,Internal arrivals (no.),,,,3324,4854,4605,4243
Internal and overseas migration - at 30 June,Internal departures (no.),,,,2509,3585,3598,3815
Internal and overseas migration - at 30 June,Net internal migration (no.),,,,815,1269,1007,428
Internal and overseas migration - at 30 June,Overseas arrivals (no.),,,,2846,2873,3000,2706
Internal and overseas migration - at 30 June,Overseas departures (no.),,,,1919,2107,2296,2221
Internal and overseas migration - at 30 June,Net overseas migration (no.),,,,927,766,704,485
Aboriginal and Torres Strait Islander Peoples - Census,Aboriginal and Torres Strait Islander Peoples (%),0.1,,0.2,,,,
Overseas born population - Census,Born in Oceania and Antarctica (excluding Australia) (%),4,,3.4,,,,
Overseas born population - Census,Born in North-West Europe (%),7.5,,6.2,,,,
Overseas born population - Census,Born in Southern and Eastern Europe (%),2.8,,3.4,,,,
Overseas born population - Census,Born in North Africa and the Middle East (%),2.4,,2.3,,,,
Overseas born population - Census,Born in South-East Asia (%),15.8,,11.6,,,,
Overseas born population - Census,Born in North-East Asia (%),13.1,,19.3,,,,
Overseas born population - Census,Born in Southern and Central Asia (%),4.3,,5.7,,,,
Overseas born population - Census,Born in Americas (%),2.8,,4.5,,,,
Overseas born population - Census,Born in Sub-Saharan Africa (%),1.3,,1.1,,,,
Overseas born population - Census,Total born overseas (%),53.9,,57.5,,,,
Religious affiliation - Census,Buddhism (%),7.5,,5.7,,,,
Religious affiliation - Census,Christianity (%),37.6,,27.4,,,,
Religious affiliation - Census,Hinduism (%),3.6,,4.3,,,,
Religious affiliation - Census,Islam (%),2.7,,2.5,,,,
Religious affiliation - Census,Judaism (%),0.8,,0.4,,,,
Religious affiliation - Census,Other religions (%),0.8,,0.7,,,,
Religious affiliation - Census,Other spiritual beliefs (%),1,,0.1,,,,
Religious affiliation - Census,"No religion, secular beliefs (%)",32.2,,42.1,,,,
Religious affiliation - Census,Religious affiliation - inadequately described or not stated (%),13.9,,16.8,,,,
Australian citizenship - Census,Australian citizen (%),50.4,,43.4,,,,
Australian citizenship - Census,Not an Australian citizen (%),38.2,,42.7,,,,
Australian citizenship - Census,Australian citizenship - not stated (%),11.4,,13.8,,,,
Speaks a language other than English at home - Census,Speaks a language other than English at home (%),39.4,,46,,,,
Estimated resident Aboriginal and Torres Strait Islander population - at 30 June,Estimated resident Aboriginal and Torres Strait Islander population (no.),,,67,,,,
Language - Census,Speakers of an Aboriginal and Torres Strait Islander language who identify as Aboriginal or Torres Strait Islander (%),0,,0,,,,
Language - Census,Speaks English at home (%),81.3,,95.6,,,,
"Engagement in employment, education and training - Census",Fully engaged (%),76.5,,67.5,,,,
"Engagement in employment, education and training - Census",Partially or at least partially engaged (%),0,,20,,,,
"Engagement in employment, education and training - Census",Not engaged (%),23.5,,7.5,,,,
Education - Census,Attained year 12 or equivalent or Certificate III or above (aged 20-24 years) (%),100,,100,,,,
Labour force status - Census,Employed (no.),9,,27,,,,
Labour force status - Census,% of total labour force employed,60,,90,,,,
Labour force status - Census,Unemployed (no.),0,,0,,,,
Labour force status - Census,% of total labour force unemployed,0,,0,,,,
Labour force status - Census,In the labour force (no.),15,,30,,,,
Labour force status - Census,Labour force participation rate (%),88.2,,93.8,,,,
Labour force status - Census,Not in the labour force (%),17.6,,9.4,,,,
Labour force status - Census,Total responding population aged 15-64 years (no.),17,,32,,,,
Labour force status - Census,% of total Census responding population employed,52.9,,84.4,,,,
Unpaid assistance to a person with a disability - Census,Provided unpaid assistance (no.),0,,3,,,,
Unpaid assistance to a person with a disability - Census,Provided unpaid assistance (%),0,,7.7,,,,
Unpaid child care - Census,Cared for own child/children (no.),0,,3,,,,
Unpaid child care - Census,Cared for own child/children (%.),0,,7.7,,,,
Unpaid child care - Census,Cared for other child/children (no.),0,,3,,,,
Unpaid child care - Census,Cared for other child/children (%.),0,,7.7,,,,
Unpaid child care - Census,Total provided unpaid child care (no.),4,,6,,,,
Unpaid child care - Census,Total provided unpaid child care (%),23.5,,15.4,,,,
Unpaid child care - Census,Did not provide unpaid child care (no.),9,,32,,,,
Unpaid child care - Census,Did not provide unpaid child care (%),52.9,,82.1,,,,
Voluntary work for an organisation or group - Census,Volunteered (no.),0,,5,,,,
Voluntary work for an organisation or group - Census,Volunteered (%),0,,12.8,,,,
Housing suitability - Census,Persons living in a dwelling requiring one additional bedroom (%),0,,17.5,,,,
Housing suitability - Census,Persons living in a dwelling requiring two additional bedrooms (%),0,,0,,,,
Housing suitability - Census,Persons living in a dwelling requiring three additional bedrooms (%),0,,0,,,,
Housing suitability - Census,Persons living in a dwelling requiring four or more additional bedrooms (%),0,,0,,,,
Housing suitability - Census,Total persons living in an overcrowded dwelling requiring one or more additional bedrooms (%),0,,17.5,,,,
Tenure type - Census,Owner with or without a mortgage (or being purchased under a shared equity scheme) (no.),0,,9,,,,
Tenure type - Census,Owner with or without a mortgage (or being purchased under a shared equity scheme) (%),0,,24.3,,,,
Tenure type - Census,Renter (no.),12,,29,,,,
Tenure type - Census,Renter (%),100,,78.4,,,,
Dwelling Internet connection - Census,Dwelling has internet connection (no.),13,,35,,,,
Dwelling Internet connection - Census,Dwelling has internet connection (%),100,,100,,,,
Number of businesses - at 30 June,Number of non-employing businesses,,,1713,1756,1946,2116,2322
Number of businesses - at 30 June,Number of employing businesses: 1-4 employees,,,639,666,636,634,604
Number of businesses - at 30 June,Number of employing businesses: 5-19 employees,,,201,210,222,213,215
Number of businesses - at 30 June,Number of employing businesses: 20 or more employees,,,131,130,139,138,147
Number of businesses - at 30 June,Total number of businesses,,,2687,2758,2935,3108,3285
Business entries - year ended 30 June,Number of non employing business entries,,,,367,505,474,484
Business entries - year ended 30 June,Number of employing business entries: 1-4 employees,,,,133,119,115,106
Business entries - year ended 30 June,Number of employing business entries: 5-19 employees,,,,9,16,5,13
Business entries - year ended 30 June,Number of employing business entries: 20 or more employees,,,,3,3,3,3
Business entries - year ended 30 June,Total number of business entries,,,,516,639,598,602
Business exits - year ended 30 June,Number of non employing business exits,,,,345,331,350,377
Business exits - year ended 30 June,Number of employing business exits: 1-4 employees,,,,77,70,74,58
Business exits - year ended 30 June,Number of employing business exits: 5-19 employees,,,,9,11,12,8
Business exits - year ended 30 June,Number of employing business exits: 20 or more employees,,,,5,5,3,4
Business exits - year ended 30 June,Total number of business exits,,,,439,421,441,452
Number of businesses by industry - at 30 June,"Agriculture, forestry and fishing (no.)",,,26,24,27,27,31
Number of businesses by industry - at 30 June,Mining (no.),,,13,15,13,11,14
Number of businesses by industry - at 30 June,Manufacturing (no.),,,53,58,50,51,60
Number of businesses by industry - at 30 June,"Electricity, gas water and waste services (no.)",,,6,8,13,8,6
Number of businesses by industry - at 30 June,Construction (no.),,,294,327,376,400,419
Number of businesses by industry - at 30 June,Wholesale trade (no.),,,114,120,110,120,125
Number of businesses by industry - at 30 June,Retail trade (no.),,,133,130,129,133,132
Number of businesses by industry - at 30 June,Accommodation and food services (no.),,,159,141,148,163,165
Number of businesses by industry - at 30 June,"Transport, postal and warehousing (no.)",,,71,77,108,114,117
Number of businesses by industry - at 30 June,Information media and telecommunications (no.),,,81,84,81,77,63
Number of businesses by industry - at 30 June,Financial and insurance services (no.),,,388,410,465,475,523
Number of businesses by industry - at 30 June,"Rental, hiring and real estate services (no.)",,,427,421,434,469,525
Number of businesses by industry - at 30 June,"Professional, scientific and technical services (no.)",,,544,559,541,590,645
Number of businesses by industry - at 30 June,Administrative and support services (no.),,,116,128,131,142,159
Number of businesses by industry - at 30 June,Public administration and safety (no.),,,4,3,9,6,3
Number of businesses by industry - at 30 June,Education and training (no.),,,41,40,42,45,48
Number of businesses by industry - at 30 June,Health care and social assistance (no.),,,103,112,161,160,151
Number of businesses by industry - at 30 June,Arts and recreation services (no.),,,52,44,43,48,47
Number of businesses by industry - at 30 June,Other services (no.),,,40,35,39,52,55
Number of businesses by industry - at 30 June,Currently unknown (no.),,,28,16,10,5,5
Number of businesses by industry - at 30 June,Number of businesses by industry - total,,,2687,2758,2935,3108,3285
Number of businesses by turnover - at 30 June,Number of businesses with turnover of zero to less than $50k,,,912,945,989,1070,1131
Number of businesses by turnover - at 30 June,Number of businesses with turnover of $50k to less than $200k,,,636,651,708,738,798
Number of businesses by turnover - at 30 June,Number of businesses with turnover of $200k to less than $2m,,,805,826,842,887,914
Number of businesses by turnover - at 30 June,Number of businesses with turnover of $2m to less than $5m,,,162,148,160,162,172
Number of businesses by turnover - at 30 June,Number of businesses with turnover of $5m to less than $10m,,,67,77,90,87,86
Number of businesses by turnover - at 30 June,Number of businesses with turnover of $10m or more,,,105,119,149,164,181
Number of businesses by turnover - at 30 June,Number of businesses by turnover - total,,,2687,2758,2935,3108,3285
Business entries by turnover - year ended 30 June,Number of business entries with turnover of zero to less than $50k,,,,228,296,261,273
Business entries by turnover - year ended 30 June,Number of business entries with turnover of $50k to less than $200k,,,,160,207,209,210
Business entries by turnover - year ended 30 June,Number of business entries with turnover of $200k to less than $2m,,,,109,122,114,100
Business entries by turnover - year ended 30 June,Number of business entries with turnover of $2m to less than $5m,,,,5,5,9,8
Business entries by turnover - year ended 30 June,Number of business entries with turnover of $5m to less than $10m,,,,9,5,,6
Business entries by turnover - year ended 30 June,Number of business entries with turnover of $10m or more,,,,4,4,6,4
Business entries by turnover - year ended 30 June,Number of business entries by turnover - total,,,,516,639,598,602
Business exits by turnover - year ended 30 June,Number of business exits with turnover of zero to less than $50k,,,,204,216,248,247
Business exits by turnover - year ended 30 June,Number of business exits with turnover of $50k to less than $200k,,,,122,102,96,113
Business exits by turnover - year ended 30 June,Number of business exits with turnover of $200k to less than $2m,,,,91,84,82,71
Business exits by turnover - year ended 30 June,Number of business exits with turnover of $2m to less than $5m,,,,4,11,7,10
Business exits by turnover - year ended 30 June,Number of business exits with turnover of $5m to less than $10m,,,,6,4,3,5
Business exits by turnover - year ended 30 June,Number of business exits with turnover of $10m or more,,,,11,4,3,4
Business exits by turnover - year ended 30 June,Number of business exits by turnover - total,,,,439,421,441,452
Building approvals - year ended 30 June,Private sector houses (no.),,,,1,,,2
Building approvals - year ended 30 June,Private sector dwellings excluding houses (no.),,348,2842,1357,1701,745,1291
Building approvals - year ended 30 June,Total private sector dwelling units (no.),,348,2842,1358,1701,745,1293
Building approvals - year ended 30 June,Total dwelling units (no.),,348,2842,1358,1701,745,1293
Building approvals - year ended 30 June,Value of private sector houses ($m),,,,,1,1,1
Building approvals - year ended 30 June,Value of private sector dwellings excluding houses ($m),,114,1063,418,682,277,512
Building approvals - year ended 30 June,Total value of private sector dwelling units ($m),,114,1063,418,683,277,513
Building approvals - year ended 30 June,Value of residential building ($m),,119,1076,420,683,279,515
Building approvals - year ended 30 June,Value of non-residential building ($m),,302,235,424,498,112,169
Building approvals - year ended 30 June,Value of total building ($m),,422,1311,844,1181,391,685
Residential property prices - year ended 30 June,Attached dwellings - number of transfers (no.),,935,782,825,861,1442,1150
Residential property prices - year ended 30 June,Attached dwellings - median sale price ($),,535000,560750,575000,550000,610000,601000
Registered motor vehicles - Type of vehicle - at 31 January,Passenger vehicles (no.),,14355,11995,12397,12046,11772,12214
Registered motor vehicles - Type of vehicle - at 31 January,Campervans (no.),,12,16,14,7,8,13
Registered motor vehicles - Type of vehicle - at 31 January,Light commercial vehicles (no.),,6144,2857,2857,3013,3006,3083
Registered motor vehicles - Type of vehicle - at 31 January,Light rigid trucks (no.),,579,349,385,438,459,529
Registered motor vehicles - Type of vehicle - at 31 January,Heavy rigid trucks (no.),,910,334,363,532,522,511
Registered motor vehicles - Type of vehicle - at 31 January,Articulated trucks (no.),,201,167,161,149,41,45
Registered motor vehicles - Type of vehicle - at 31 January,Non-freight carrying trucks (no.),,58,39,37,35,39,12
Registered motor vehicles - Type of vehicle - at 31 January,Buses (no.),,112,82,87,124,114,101
Registered motor vehicles - Type of vehicle - at 31 January,Motorcycles (no.),,316,380,397,440,500,491
Registered motor vehicles - Type of vehicle - at 31 January,Total registered motor vehicles (no.),,22675,16213,16695,16792,16453,17005
Registered motor vehicles - Type of fuel - at 31 January,Petrol (no.),,12667,10664,10990,10859,10744,11144
Registered motor vehicles - Type of fuel - at 31 January,Diesel (no.),,9412,5262,5491,5766,5572,5733
Registered motor vehicles - Type of fuel - at 31 January,LPG/dual/other (no.),,577,278,203,145,123,77
Registered motor vehicles - Type of fuel - at 31 January,Electric (no.),,10,15,16,20,12,38
Registered motor vehicles - Year of manufacture - at 31 January,Less than 5 years (no.),,15918,10863,11284,11021,10638,10864
Registered motor vehicles - Year of manufacture - at 31 January,5 to 10 years (no.),,4661,3200,3076,3180,3126,3478
Registered motor vehicles - Year of manufacture - at 31 January,Over 10 years (no.),,2100,2152,2334,2585,2692,2659
Tourist accommodation establishments - at 30 June,Establishments with 15 or more rooms (no.),,14,14,,,,
Industry of employment - Proportion of employed persons - Census,"Agriculture, forestry and fishing (%)",0.2,,0.3,,,,
Industry of employment - Proportion of employed persons - Census,Mining (%),0.9,,0.6,,,,
Industry of employment - Proportion of employed persons - Census,Manufacturing (%),4.9,,3.7,,,,
Industry of employment - Proportion of employed persons - Census,"Electricity, gas water and waste services (%)",1.1,,1.2,,,,
Industry of employment - Proportion of employed persons - Census,Construction (%),3.4,,3.3,,,,
Industry of employment - Proportion of employed persons - Census,Wholesale trade (%),4.8,,2.7,,,,
Industry of employment - Proportion of employed persons - Census,Retail trade (%),6.8,,7.3,,,,
Industry of employment - Proportion of employed persons - Census,Accommodation and food services (%),9.3,,11.4,,,,
Industry of employment - Proportion of employed persons - Census,"Transport, postal and warehousing (%)",2.6,,2.6,,,,
Industry of employment - Proportion of employed persons - Census,Information media and telecommunications (%),3.6,,3.3,,,,
Industry of employment - Proportion of employed persons - Census,Financial and insurance services (%),11.2,,9.3,,,,
Industry of employment - Proportion of employed persons - Census,"Rental, hiring and real estate services (%)",2.1,,2.7,,,,
Industry of employment - Proportion of employed persons - Census,"Professional, scientific and technical services (%)",21,,18.3,,,,
Industry of employment - Proportion of employed persons - Census,Administrative and support services (%),3.6,,4.2,,,,
Industry of employment - Proportion of employed persons - Census,Public administration and safety (%),3.9,,3.9,,,,
Industry of employment - Proportion of employed persons - Census,Education and training (%),5.4,,6.2,,,,
Industry of employment - Proportion of employed persons - Census,Health care and social assistance (%),7.1,,7.2,,,,
Industry of employment - Proportion of employed persons - Census,Arts and recreation services (%),4.2,,5,,,,
Industry of employment - Proportion of employed persons - Census,Other services (%),2.1,,2.5,,,,
Industry of employment - Proportion of employed persons - Census,Industry of employment - inadequately described or not stated (%),1.9,,4.2,,,,
Industry of employment - Proportion of employed persons - Census,Total persons employed (no.),6895,,10711,,,,
Estimates of personal income - year ended 30 June,Employee income earners (no.),,11623,12218,13409,14562,15835,
Estimates of personal income - year ended 30 June,Employee income earners - median age (years),,30,31,30,30,30,
Estimates of personal income - year ended 30 June,Total employee income ($m),,759.5,828.6,877.6,966.8,1071.5,
Estimates of personal income - year ended 30 June,Median employee income ($),,51349,52404,48313,48331,49803,
Estimates of personal income - year ended 30 June,Mean employee income ($),,65342,67820,65449,66392,67664,
Estimates of personal income - year ended 30 June,Employee income as main source of income (%),,84,83.7,83,83.6,82.9,
Estimates of personal income - year ended 30 June,Own unincorporated business income earners (no.),,1064,1272,1452,1693,1890,
Estimates of personal income - year ended 30 June,Own unincorporated business income earners - median age (years),,35,34,33,33,33,
Estimates of personal income - year ended 30 June,Total own unincorporated business income ($m),,30.9,36.2,36.4,36.2,43.2,
Estimates of personal income - year ended 30 June,Median own unincorporated business income ($),,7239,7885,7455,6807,7500,
Estimates of personal income - year ended 30 June,Mean own unincorporated business income ($),,29061,28434,25064,21409,22868,
Estimates of personal income - year ended 30 June,Own unincorporated business income as main source of income (%),,3.8,4.2,4.5,4.8,5.2,
Estimates of personal income - year ended 30 June,Investment income earners (no.),,8278,9020,9222,9944,11043,
Estimates of personal income - year ended 30 June,Investment income earners - median age (years),,33,33,33,34,33,
